Title,Bedrooms,Sqft,Price,Date,Link
"Center of C-ville, Spacious House, Gas & Water Included, Avail March 1",2,870.0,1258,2021-02-05 11:40,https://charlottesville.craigslist.org/apa/d/charlottesville-center-of-ville/7273023214.html
"Center of Charlottesville, Spacious Apt, Gas/Water Included",2,870.0,1258,2021-01-06 10:47,https://charlottesville.craigslist.org/apa/d/charlottesville-center-of/7257807148.html
"Center of C-ville, Spacious House, Gas & Water Included, Avail March 1",2,870.0,1258,2021-01-04 12:50,https://charlottesville.craigslist.org/apa/d/charlottesville-center-of-ville/7256791934.html
Downtown 2Bed 2Bath w/ Patio and Parking - 1.5 blocks from Mall!,2,1000.0,1950,2021-02-02 20:48,https://charlottesville.craigslist.org/apa/d/charlottesville-downtown-2bed-2bath/7271790157.html
Landscaped Community Offers This 2BR/1BA Apartment with Patio!,2,825.0,1290,2021-02-02 15:30,https://charlottesville.craigslist.org/apa/d/charlottesville-landscaped-community/7271643695.html
THE FEATURES OF THIS 1X1 APT. INCLUDE WALLS WITH WAINSCOTING,1,475.0,1104,2021-01-14 16:14,https://charlottesville.craigslist.org/apa/d/charlottesville-the-features-of-this/7262072385.html
Beautiful 2 Bedroom Remodeled Garden Apartment w/ Hardwood Flooring!,2,825.0,1155,2021-01-21 15:54,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-bedroom/7265678376.html
Available Now! Apartment Features Spacious Upstairs Loft/Bonus Room,3,1320.0,1350,2021-02-10 16:11,https://charlottesville.craigslist.org/apa/d/charlottesville-available-now-apartment/7267948496.html
Available May - Spacious 3BR Apt Featuring a Bonus Room/Loft,3,1320.0,1350,2021-02-10 16:11,https://charlottesville.craigslist.org/apa/d/charlottesville-available-may-spacious/7271637786.html
Bright 2 Bedroom Condo in Solomon Court,2,920.0,1125,2021-01-19 11:05,https://charlottesville.craigslist.org/apa/d/charlottesville-bright-bedroom-condo-in/7257242824.html
Renovated Apartment Located on Beautiful Park Street Downtown,1,,1299,2021-02-03 10:14,https://charlottesville.craigslist.org/apa/d/charlottesville-renovated-apartment/7256941642.html
Luxury Downtown 1 Bed Apt- Short term available!,1,853.0,1545,2021-02-09 11:28,https://charlottesville.craigslist.org/apa/d/charlottesville-luxury-downtown-bed-apt/7272992943.html
Luxury Downtown 2 Bed Apt - Free Rent Until March 1st!,2,1231.0,1825,2021-02-09 11:31,https://charlottesville.craigslist.org/apa/d/charlottesville-luxury-downtown-bed-apt/7273015136.html
"*Special New Rate* Open Floor Plans, Downtown Location, Rooftop Deck",1,720.0,1199,2021-01-13 12:27,https://charlottesville.craigslist.org/apa/d/charlottesville-special-new-rate-open/7248096823.html
Spacious Apt Features Balcony and Rooftop Deck,1,830.0,1299,2021-02-03 10:15,https://charlottesville.craigslist.org/apa/d/charlottesville-spacious-apt-features/7256923289.html
"Beautiful, Modern Apartment near Downtown",1,830.0,1250,2021-02-05 12:07,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-modern/7273041378.html
Looking to move in March? Check out this townhouse close to town!,3,1600.0,1565,2021-02-10 11:52,https://charlottesville.craigslist.org/apa/d/charlottesville-looking-to-move-in/7271571706.html
Check out this townhouse close to town!  Call Bryan today!,3,1600.0,1565,2021-02-11 10:34,https://charlottesville.craigslist.org/apa/d/charlottesville-check-out-this/7271950287.html
"Don't Miss Out! Spacious 3BR Townhouse Located in Charlottesville, VA",3,1600.0,1565,2021-02-04 10:16,https://charlottesville.craigslist.org/apa/d/dont-miss-out-spacious-3br-townhouse/7272466977.html
Quality and Affordability Meet!,3,1600.0,1565,2021-02-09 10:10,https://charlottesville.craigslist.org/apa/d/quality-and-affordability-meet/7274910396.html
1 Bed with Den $830 - $850,1,750.0,830,2021-02-10 20:20,https://charlottesville.craigslist.org/apa/d/charlottesville-bed-with-den/7263503784.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1304,2021-01-04 13:04,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7256802834.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1304,2021-01-04 16:49,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7256958450.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1304,2021-01-05 08:24,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7257200594.html
Landscaped Community Offers This 2BR/1BA Apartment with Patio!,2,825.0,1308,2021-01-05 15:19,https://charlottesville.craigslist.org/apa/d/charlottesville-landscaped-community/7257452821.html
Best Kept Secret Fall In Love With Our Community,2,825.0,1308,2021-01-06 09:16,https://charlottesville.craigslist.org/apa/d/charlottesville-best-kept-secret-fall/7257760447.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1308,2021-01-06 15:56,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7258007584.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1308,2021-01-06 17:06,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7258045447.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1308,2021-01-08 13:05,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7258932174.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1308,2021-01-08 14:18,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7258982731.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1308,2021-01-08 17:07,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7259088437.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1259,2021-01-11 15:11,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7260482089.html
Landscaped Community Offers This 2BR/1BA Apartment with Patio!,2,825.0,1297,2021-01-11 17:15,https://charlottesville.craigslist.org/apa/d/charlottesville-landscaped-community/7260557805.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,475.0,1259,2021-01-12 08:36,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7260772451.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1259,2021-01-13 13:14,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7261450671.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1259,2021-01-13 16:27,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7261573749.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1259,2021-01-14 12:39,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7261933847.html
Landscaped Community Offers This 2BR/1BA Apartment with Patio!,2,825.0,1259,2021-01-14 14:52,https://charlottesville.craigslist.org/apa/d/charlottesville-landscaped-community/7262022036.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1259,2021-01-14 16:22,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7262076896.html
Best Kept Secret Fall In Love With Our Community,2,825.0,1297,2021-01-18 12:02,https://charlottesville.craigslist.org/apa/d/charlottesville-best-kept-secret-fall/7263932494.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1297,2021-01-18 15:02,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7264065254.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-18 16:39,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7264130540.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-19 09:05,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7264386964.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-19 14:38,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7264596158.html
Landscaped Community Offers This 2BR/1BA Apartment with Patio!,2,825.0,1297,2021-01-19 16:16,https://charlottesville.craigslist.org/apa/d/charlottesville-landscaped-community/7264656861.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1297,2021-01-20 10:08,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7264941692.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-21 12:57,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7265562956.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-21 15:59,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7265681529.html
Landscaped Community Offers This 2BR/1BA Apartment with Patio!,2,825.0,1297,2021-01-21 17:09,https://charlottesville.craigslist.org/apa/d/charlottesville-landscaped-community/7265722579.html
Best Kept Secret Fall In Love With Our Community,2,825.0,1297,2021-01-22 09:47,https://charlottesville.craigslist.org/apa/d/charlottesville-best-kept-secret-fall/7265963972.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1297,2021-01-22 12:17,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7266056804.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-22 17:06,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7266245594.html
Landscaped Community Offers This 2BR/1BA Apartment with Patio!,2,825.0,1297,2021-01-25 09:23,https://charlottesville.craigslist.org/apa/d/charlottesville-landscaped-community/7267428183.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-25 15:28,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7267663340.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-25 17:05,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7267722185.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-26 14:14,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7268135560.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1297,2021-01-26 16:08,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7268204506.html
Best Kept Secret Fall In Love With Our Community,2,825.0,1297,2021-01-26 16:52,https://charlottesville.craigslist.org/apa/d/charlottesville-best-kept-secret-fall/7268230152.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-27 07:10,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7268427471.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1297,2021-01-27 12:44,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7268578846.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1297,2021-01-27 17:31,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7268755146.html
Landscaped Community Offers This 2BR/1BA Apartment with Patio!,2,825.0,1259,2021-01-28 09:33,https://charlottesville.craigslist.org/apa/d/charlottesville-landscaped-community/7268967495.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1259,2021-01-28 14:33,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7269150369.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1259,2021-01-28 17:44,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7269259045.html
Best Kept Secret Fall In Love With Our Community,2,825.0,1297,2021-01-29 12:52,https://charlottesville.craigslist.org/apa/d/charlottesville-best-kept-secret-fall/7269586305.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1259,2021-01-29 18:12,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7269780557.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1301,2021-02-01 20:38,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7271282420.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1301,2021-02-02 12:19,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7271517988.html
Best Kept Secret Fall In Love With Our Community,2,825.0,1290,2021-02-02 18:49,https://charlottesville.craigslist.org/apa/d/charlottesville-best-kept-secret-fall/7271753074.html
RELISH THE BEAUTIFUL LANDSCAPE WHEN YOU LIVE IN THESE APARTMENTS!,2,825.0,1298,2021-02-03 16:40,https://charlottesville.craigslist.org/apa/d/charlottesville-relish-the-beautiful/7272197650.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1288,2021-02-04 12:33,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7272550945.html
Best Kept Secret Fall In Love With Our Community,2,825.0,1289,2021-02-04 16:46,https://charlottesville.craigslist.org/apa/d/charlottesville-best-kept-secret-fall/7272709790.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1306,2021-02-08 13:25,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7274513304.html
Landscaped Community Offers This 2BR/1BA Apartment with Patio!,2,825.0,1306,2021-02-08 18:09,https://charlottesville.craigslist.org/apa/d/charlottesville-landscaped-community/7274688086.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1306,2021-02-09 12:34,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7274999288.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1306,2021-02-09 16:12,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7275137622.html
Best Kept Secret Fall In Love With Our Community,2,825.0,1306,2021-02-11 10:35,https://charlottesville.craigslist.org/apa/d/charlottesville-best-kept-secret-fall/7275927871.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1306,2021-02-11 17:40,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7276183381.html
Landscaped Community Offers This 2BR/1BA Apartment with Patio!,2,825.0,1305,2021-02-12 14:07,https://charlottesville.craigslist.org/apa/d/charlottesville-landscaped-community/7276551155.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1305,2021-02-12 15:30,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7276602020.html
Senior Living At It's Finest! Welcomes You Home In This 2br/1bath,2,825.0,1305,2021-02-15 09:41,https://charlottesville.craigslist.org/apa/d/charlottesville-senior-living-at-its/7277691049.html
Single father looking for a responsible place to rent for me and the kids,2,,700,2021-01-26 19:34,https://charlottesville.craigslist.org/apa/d/charlottesville-single-father-looking/7268308449.html
Townhome Available in Old Trail Village,3,1824.0,2200,2021-02-15 11:15,https://charlottesville.craigslist.org/apa/d/greenwood-townhome-available-in-old/7275649991.html
"$700 Efficiency/Studio Apt. near MICA, UB, UMB",2,900.0,700,2021-02-02 02:42,https://charlottesville.craigslist.org/apa/d/charlottesville-700-efficiency-studio/7271360950.html
1 Bedroom in City Walk,1,852.0,1500,2021-02-02 15:40,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-in-city-walk/7271650254.html
Belmont area,2,1280.0,1425,2021-02-09 13:13,https://charlottesville.craigslist.org/apa/d/charlottesville-belmont-area/7275026778.html
"Package Receiving, Hardwood-Style Flooring, Gas Cooking Range",1,659.0,1148,2021-02-15 09:54,https://charlottesville.craigslist.org/apa/d/charlottesville-package-receiving/7274413015.html
"Package Receiving, Short Term Leases Available, Modern White Cabinetry",2,834.0,1158,2021-02-13 12:06,https://charlottesville.craigslist.org/apa/d/charlottesville-package-receiving-short/7274960192.html
"Plantation Blinds, Water, Sewer & Trash Included, Digital Thermostat",3,1250.0,1529,2021-02-14 16:32,https://charlottesville.craigslist.org/apa/d/charlottesville-plantation-blinds-water/7275529770.html
"Private Patios or Balconies, Energy Efficient Appliances, Ceiling Fans",1,659.0,1118,2021-02-14 09:55,https://charlottesville.craigslist.org/apa/d/charlottesville-private-patios-or/7276092589.html
"Professional On-Site Management, Free Resident Parking, Mountain Views",2,834.0,1116,2021-02-15 07:46,https://charlottesville.craigslist.org/apa/d/charlottesville-professional-on-site/7276537153.html
Available March 22nd - Modern Interiors & Great Layout,2,900.0,1175,2021-02-11 10:33,https://charlottesville.craigslist.org/apa/d/charlottesville-available-march-22nd/7271569257.html
Linden Lane - We make apartment living easy!,2,1100.0,1175,2021-02-10 11:49,https://charlottesville.craigslist.org/apa/d/linden-lane-we-make-apartment-living/7272465240.html
"Spacious 2 bedroom, 2 full bathrooms, washer/dryer & other amenities!",2,900.0,1175,2021-02-15 10:44,https://charlottesville.craigslist.org/apa/d/charlottesville-spacious-bedroom-full/7274908243.html
Two Bedroom/Two Bath - Perfect For Roommates!,2,900.0,1175,2021-02-12 10:21,https://charlottesville.craigslist.org/apa/d/two-bedroom-two-bath-perfect-for/7276410669.html
2B2B Lease Transfer Woodridge Apartment,2,100.0,1125,2021-01-16 08:55,https://charlottesville.craigslist.org/apa/d/charlottesville-2b2b-lease-transfer/7262845894.html
Woodbridge Apt - 2 bd 2 bath,2,1000.0,1125,2021-01-18 12:53,https://charlottesville.craigslist.org/apa/d/charlottesville-woodbridge-apt-bd-bath/7263954534.html
Affordable two-bedroom apartments with lots of storage space!,2,1100.0,1185,2021-02-10 11:49,https://charlottesville.craigslist.org/apa/d/charlottesville-affordable-two-bedroom/7271568191.html
Affordable two-bedroom apartments with lots of storage space!,2,1100.0,1185,2021-02-11 10:33,https://charlottesville.craigslist.org/apa/d/charlottesville-affordable-two-bedroom/7271949114.html
Available  March 16 - Modern Interiors & Great Layout,2,1100.0,1185,2021-02-15 10:43,https://charlottesville.craigslist.org/apa/d/charlottesville-available-march-16/7272468817.html
Hurry! This 2 BR in Charlottesville won't last!,2,1100.0,1185,2021-02-12 10:25,https://charlottesville.craigslist.org/apa/d/charlottesville-hurry-this-br-in/7276412753.html
Commercial or Residential,2,,1295,2021-01-14 12:08,https://charlottesville.craigslist.org/apa/d/charlottesville-commercial-or/7261912139.html
Brand new townhome,3,1800.0,2295,2021-01-08 13:14,https://charlottesville.craigslist.org/apa/d/charlottesville-brand-new-townhome/7251006030.html
Spacious & Bright Duplex Available in Beautiful Albemarle Co.,2,,1100,2021-02-15 10:02,https://charlottesville.craigslist.org/apa/d/charlottesville-spacious-bright-duplex/7269233294.html
Spacious Apartment in Scenic Albemarle County,2,,1150,2021-02-10 16:11,https://charlottesville.craigslist.org/apa/d/charlottesville-spacious-apartment-in/7271641289.html
MOVE IN READY! Warm up with these specials! Half off all deposits!,2,950.0,1275,2021-02-13 13:32,https://charlottesville.craigslist.org/apa/d/charlottesville-move-in-ready-warm-up/7277004946.html
Warm up with this steal of a price! Fenced in Garden apartment!,2,1050.0,1255,2021-02-13 13:28,https://charlottesville.craigslist.org/apa/d/charlottesville-warm-up-with-this-steal/7277002627.html
Great Outdoor Living,4,2600.0,2500,2021-02-09 07:38,https://charlottesville.craigslist.org/apa/d/charlottesville-great-outdoor-living/7274856056.html
Private Carriage House Efficiency (available 5/1/21),1,,1100,2021-01-18 14:40,https://charlottesville.craigslist.org/apa/d/charlottesville-private-carriage-house/7264050268.html
"Earthcraft Riverside Condo, One bedroom",1,740.0,1350,2021-02-03 00:01,https://charlottesville.craigslist.org/apa/d/charlottesville-earthcraft-riverside/7271851127.html
"2Bed/2Bath ""Madison"" Available NOW!",2,1142.0,1680,2021-01-20 10:18,https://charlottesville.craigslist.org/apa/d/charlottesville-2bed-2bath-madison/7250649510.html
"2Bed/2Bath ""Madison"" Available: NOW!",2,1142.0,1620,2021-02-13 13:52,https://charlottesville.craigslist.org/apa/d/charlottesville-2bed-2bath-madison/7268566443.html
Desirable Top Level 2BR/2BA With a garage,2,1533.0,2065,2021-02-13 14:31,https://charlottesville.craigslist.org/apa/d/charlottesville-desirable-top-level-2br/7277040023.html
1BR/1BA with attached Garage! Available NOW!,1,954.0,1480,2021-02-13 13:52,https://charlottesville.craigslist.org/apa/d/charlottesville-1br-1ba-with-attached/7268558405.html
"2Bed/2Bath ""Madison"" Apartment Available NOW!",2,1142.0,1655,2021-02-13 14:28,https://charlottesville.craigslist.org/apa/d/charlottesville-2bed-2bath-madison/7277038654.html
1 bedroom Monroe. Available NOW!,1,954.0,1380,2021-02-13 14:02,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-monroe/7277023163.html
Single bedroom available for rent,1,,465,2021-01-10 18:02,https://charlottesville.craigslist.org/apa/d/charlottesville-single-bedroom/7260066377.html
Brand new LOFT style apartment available for rent,1,950.0,1490,2021-01-21 23:47,https://charlottesville.craigslist.org/apa/d/charlottesville-brand-new-loft-style/7265869880.html
😊Wake up Happy. Wake up HERE! 😊,2,1061.0,1479,2021-02-09 16:16,https://charlottesville.craigslist.org/apa/d/charlottesville-wake-up-happy-wake-up/7269004069.html
Don't fumble your chance to live HERE!,3,1655.0,2099,2021-01-26 13:40,https://charlottesville.craigslist.org/apa/d/charlottesville-dont-fumble-your-chance/7265051072.html
Beautiful +++ 🔔Bells and Whistles!🔔,2,1061.0,1599,2021-01-04 12:18,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-bells-and/7256767892.html
🔑Come Home to The 😊Merriest😊Place in Town 🔑,3,1610.0,2329,2021-01-08 13:48,https://charlottesville.craigslist.org/apa/d/charlottesville-come-home-to-the/7245369262.html
No neighbors above or below AND a garage! 😲😲,1,886.0,1609,2021-02-10 14:18,https://charlottesville.craigslist.org/apa/d/charlottesville-no-neighbors-above-or/7275573895.html
👨🏿‍🦽ADA Friendly Terrace Beauty!👩🏼‍🦽,1,832.0,1469,2021-02-11 14:31,https://charlottesville.craigslist.org/apa/d/charlottesville-ada-friendly-terrace/7273504463.html
🥂Three Cheers for this 🎉HUGE🎉 Apartment! 🥂,3,1655.0,2099,2021-01-07 13:52,https://charlottesville.craigslist.org/apa/d/charlottesville-three-cheers-for-this/7244793757.html
🤩Just What You've Been Searching For!🤩,2,1304.0,1809,2021-02-11 12:09,https://charlottesville.craigslist.org/apa/d/charlottesville-just-what-youve-been/7274968044.html
🚗MJH Commuter's DREAM!☁️,1,832.0,1469,2021-02-11 16:50,https://charlottesville.craigslist.org/apa/d/charlottesville-mjh-commuters-dream/7271617630.html
"⚕️MJH Employees, Drive Less 🚗 and LIVE MORE!😎",2,1209.0,1749,2021-01-14 11:43,https://charlottesville.craigslist.org/apa/d/charlottesville-mjh-employees-drive/7249261501.html
✨Open the door🚪to your future!✨,2,1304.0,1659,2021-01-28 11:49,https://charlottesville.craigslist.org/apa/d/charlottesville-open-the-doorto-your/7269042336.html
😃Space for Work✔️ School ✔️and LIFE!✔️✔️✔️,3,1655.0,1979,2021-01-27 17:25,https://charlottesville.craigslist.org/apa/d/charlottesville-space-for-work-school/7262107879.html
++The Ultimate Place to Call Home🏡Come See! ++,3,1655.0,1979,2021-01-28 16:51,https://charlottesville.craigslist.org/apa/d/charlottesville-the-ultimate-place-to/7269230887.html
Move in. Relax. Love life. 💘💘💘,1,832.0,1459,2021-02-10 13:03,https://charlottesville.craigslist.org/apa/d/charlottesville-move-in-relax-love-life/7275511197.html
💠Limited Edition! This One Won't Last Long. Come SEE!!!💠,1,886.0,1659,2021-02-11 12:09,https://charlottesville.craigslist.org/apa/d/charlottesville-limited-edition-this/7273535542.html
"😎Smart, Stylish, and Spacious. This apartment is for you! 😎",1,689.0,1419,2021-01-14 12:49,https://charlottesville.craigslist.org/apa/d/charlottesville-smart-stylish-and/7261926486.html
🔶Live in a Limited Edition!!!🔶,1,886.0,1659,2021-02-11 14:31,https://charlottesville.craigslist.org/apa/d/charlottesville-live-in-limited-edition/7270027227.html
You'll  L💗VE  Luxury Living!,1,832.0,1469,2021-02-05 10:58,https://charlottesville.craigslist.org/apa/d/charlottesville-youll-lve-luxury-living/7268192746.html
⭐NEW and Move-in Ready for YOU!⭐,2,1061.0,1509,2021-01-14 10:30,https://charlottesville.craigslist.org/apa/d/charlottesville-new-and-move-in-ready/7257258749.html
You'll L😍VE this Classic Beauty!,1,832.0,1309,2021-02-11 17:11,https://charlottesville.craigslist.org/apa/d/charlottesville-youll-lve-this-classic/7276159563.html
🌼♿Terrace Level Beauty and ADA Accessible!♿🌼,1,832.0,1479,2021-01-21 11:44,https://charlottesville.craigslist.org/apa/d/charlottesville-terrace-level-beauty/7264445214.html
🕰️Time for Something New? This Carriage Home is for YOU! 🏡,1,886.0,1659,2021-01-21 16:08,https://charlottesville.craigslist.org/apa/d/charlottesville-time-for-something-new/7261867810.html
💘🏹Cupid's Arrow is aimed at this BEAUTY!🏹💘,3,1610.0,2389,2021-02-05 15:38,https://charlottesville.craigslist.org/apa/d/charlottesville-cupids-arrow-is-aimed/7273158439.html
👩‍⚕️MJH Healthcare workers⚕️DESERVE a home like this!👨🏽‍⚕,1,886.0,1659,2021-01-28 15:48,https://charlottesville.craigslist.org/apa/d/charlottesville-mjh-healthcare/7266000195.html
🥰Comfort and Joy🥰,2,1061.0,1509,2021-01-12 11:41,https://charlottesville.craigslist.org/apa/d/charlottesville-comfort-and-joy/7250754873.html
Looking for more SPACE? We've got what you need!,3,1610.0,2429,2021-01-21 14:15,https://charlottesville.craigslist.org/apa/d/charlottesville-looking-for-more-space/7262546411.html
☕Cozy up to your wood burning 🔥fireplace🔥 in this amazing home! 🏡,3,1655.0,1999,2021-01-04 12:01,https://charlottesville.craigslist.org/apa/d/charlottesville-cozy-up-to-your-wood/7254918410.html
✨Brand NEW! Be the first!✨,1,689.0,1419,2021-01-15 11:52,https://charlottesville.craigslist.org/apa/d/charlottesville-brand-new-be-the-first/7262420535.html
Seconds from your favorite COFFEE SHOP! ⭐💵,2,1209.0,1749,2021-01-05 11:19,https://charlottesville.craigslist.org/apa/d/charlottesville-seconds-from-your/7243246500.html
"One Address, Many Reasons to L😍VE it!",3,1610.0,2389,2021-02-11 12:09,https://charlottesville.craigslist.org/apa/d/charlottesville-one-address-many/7274962418.html
"⚔️UVA Students, We are here for YOU!!! ⚔️",1,832.0,1379,2021-02-11 14:59,https://charlottesville.craigslist.org/apa/d/charlottesville-uva-students-we-are/7274987134.html
"😍That View, Though!😍",3,1610.0,1999,2021-01-04 11:14,https://charlottesville.craigslist.org/apa/d/charlottesville-that-view-though/7253430664.html
"😍 That VIEW, though!😍",3,1610.0,2389,2021-01-25 13:29,https://charlottesville.craigslist.org/apa/d/charlottesville-that-view-though/7262427458.html
Reserve The Space You Deserve. Call NOW!,3,1655.0,1979,2021-02-11 15:44,https://charlottesville.craigslist.org/apa/d/charlottesville-reserve-the-space-you/7269570728.html
**Deck the Halls of your NEW APARTMENT!**,3,1479.0,1649,2021-01-04 13:54,https://charlottesville.craigslist.org/apa/d/charlottesville-deck-the-halls-of-your/7245562298.html
⭐Right around the corner from your favorite coffee spot! ⭐💲,3,1655.0,2099,2021-02-05 15:10,https://charlottesville.craigslist.org/apa/d/charlottesville-right-around-the-corner/7273163797.html
+++Add Luxury to your LIFE!+++,1,886.0,1659,2021-02-09 08:36,https://charlottesville.craigslist.org/apa/d/charlottesville-add-luxury-to-your-life/7268248116.html
No neighbors above or below with a garage! 😲😲,1,886.0,1659,2021-01-22 10:26,https://charlottesville.craigslist.org/apa/d/charlottesville-no-neighbors-above-or/7263975607.html
